course_id,config_id,subpart_id,class_id,class_limit,class_room,class_parent,room_id,room_penalty
216,217,335,533,25,0,,,128,0
216,217,335,533,25,0,,,118,0
216,217,335,534,25,0,,,140,0
216,217,335,534,25,0,,,121,4
216,217,335,534,25,0,,,164,0
216,217,335,534,25,0,,,166,0
216,217,335,534,25,0,,,147,4
216,217,335,534,25,0,,,146,4
216,217,335,534,25,0,,,133,4
216,217,335,534,25,0,,,143,0
216,217,335,534,25,0,,,130,0
216,217,335,534,25,0,,,168,0
216,217,335,534,25,0,,,129,0
216,217,335,534,25,0,,,127,0
216,217,335,534,25,0,,,167,0
216,217,335,534,25,0,,,165,0
216,217,335,534,25,0,,,126,0
216,217,335,534,25,0,,,132,0
216,217,335,534,25,0,,,163,0
216,217,335,534,25,0,,,119,0
216,217,335,534,25,0,,,131,0
216,217,335,534,25,0,,,128,0
216,217,335,534,25,0,,,118,0
216,217,335,535,25,0,,,140,0
216,217,335,535,25,0,,,121,4
216,217,335,535,25,0,,,164,0
216,217,335,535,25,0,,,166,0
216,217,335,535,25,0,,,147,4
216,217,335,535,25,0,,,146,4
216,217,335,535,25,0,,,133,4
216,217,335,535,25,0,,,143,0
216,217,335,535,25,0,,,130,0
216,217,335,535,25,0,,,168,0
216,217,335,535,25,0,,,129,0
216,217,335,535,25,0,,,127,0
216,217,335,535,25,0,,,167,0
216,217,335,535,25,0,,,165,0
216,217,335,535,25,0,,,126,0
216,217,335,535,25,0,,,132,0
216,217,335,535,25,0,,,163,0
216,217,335,535,25,0,,,119,0
216,217,335,535,25,0,,,131,0
216,217,335,535,25,0,,,128,0
216,217,335,535,25,0,,,118,0
216,217,335,536,25,0,,,140,0
216,217,335,536,25,0,,,121,4
216,217,335,536,25,0,,,164,0
216,217,335,536,25,0,,,166,0
216,217,335,536,25,0,,,147,4
216,217,335,536,25,0,,,146,4
216,217,335,536,25,0,,,133,4
216,217,335,536,25,0,,,143,0
216,217,335,536,25,0,,,130,0
216,217,335,536,25,0,,,168,0
216,217,335,536,25,0,,,129,0
216,217,335,536,25,0,,,127,0
216,217,335,536,25,0,,,167,0
216,217,335,536,25,0,,,165,0
216,217,335,536,25,0,,,126,0
216,217,335,536,25,0,,,132,0
216,217,335,536,25,0,,,163,0
216,217,335,536,25,0,,,119,0
216,217,335,536,25,0,,,131,0
216,217,335,536,25,0,,,128,0
216,217,335,536,25,0,,,118,0
216,217,335,537,25,0,,,140,0
216,217,335,537,25,0,,,121,4
216,217,335,537,25,0,,,164,0
216,217,335,537,25,0,,,166,0
216,217,335,537,25,0,,,147,4
216,217,335,537,25,0,,,146,4
216,217,335,537,25,0,,,133,4
216,217,335,537,25,0,,,143,0
216,217,335,537,25,0,,,130,0
216,217,335,537,25,0,,,168,0
216,217,335,537,25,0,,,129,0
216,217,335,537,25,0,,,127,0
216,217,335,537,25,0,,,167,0
216,217,335,537,25,0,,,165,0
216,217,335,537,25,0,,,126,0
216,217,335,537,25,0,,,132,0
216,217,335,537,25,0,,,163,0
216,217,335,537,25,0,,,119,0
216,217,335,537,25,0,,,131,0
216,217,335,537,25,0,,,128,0
216,217,335,537,25,0,,,118,0
216,217,335,538,25,0,,,140,0
216,217,335,538,25,0,,,121,4
216,217,335,538,25,0,,,164,0
216,217,335,538,25,0,,,166,0
216,217,335,538,25,0,,,147,4
216,217,335,538,25,0,,,146,4
216,217,335,538,25,0,,,133,4
216,217,335,538,25,0,,,143,0
216,217,335,538,25,0,,,130,0
216,217,335,538,25,0,,,168,0
216,217,335,538,25,0,,,129,0
216,217,335,538,25,0,,,127,0
216,217,335,538,25,0,,,167,0
216,217,335,538,25,0,,,165,0
216,217,335,538,25,0,,,126,0
216,217,335,538,25,0,,,132,0
216,217,335,538,25,0,,,163,0
216,217,335,538,25,0,,,119,0
216,217,335,538,25,0,,,131,0
216,217,335,538,25,0,,,128,0
216,217,335,538,25,0,,,118,0
216,217,335,539,25,0,,,140,0
216,217,335,539,25,0,,,121,4
216,217,335,539,25,0,,,164,0
216,217,335,539,25,0,,,166,0
216,217,335,539,25,0,,,147,4
216,217,335,539,25,0,,,146,4
216,217,335,539,25,0,,,133,4
216,217,335,539,25,0,,,143,0
216,217,335,539,25,0,,,130,0
216,217,335,539,25,0,,,168,0
216,217,335,539,25,0,,,129,0
216,217,335,539,25,0,,,127,0
216,217,335,539,25,0,,,167,0
216,217,335,539,25,0,,,165,0
216,217,335,539,25,0,,,126,0
216,217,335,539,25,0,,,132,0
216,217,335,539,25,0,,,163,0
216,217,335,539,25,0,,,119,0
216,217,335,539,25,0,,,131,0
216,217,335,539,25,0,,,128,0
216,217,335,539,25,0,,,118,0
216,217,335,540,25,0,,,140,0
216,217,335,540,25,0,,,121,4
216,217,335,540,25,0,,,164,0
216,217,335,540,25,0,,,166,0
216,217,335,540,25,0,,,147,4
216,217,335,540,25,0,,,146,4
216,217,335,540,25,0,,,133,4
216,217,335,540,25,0,,,143,0
216,217,335,540,25,0,,,130,0
216,217,335,540,25,0,,,168,0
216,217,335,540,25,0,,,129,0
216,217,335,540,25,0,,,127,0
216,217,335,540,25,0,,,167,0
216,217,335,540,25,0,,,165,0
216,217,335,540,25,0,,,126,0
216,217,335,540,25,0,,,132,0
216,217,335,540,25,0,,,163,0
216,217,335,540,25,0,,,119,0
216,217,335,540,25,0,,,131,0
216,217,335,540,25,0,,,128,0
216,217,335,540,25,0,,,118,0
216,217,335,541,25,0,,,140,0
216,217,335,541,25,0,,,121,4
216,217,335,541,25,0,,,164,0
216,217,335,541,25,0,,,166,0
216,217,335,541,25,0,,,147,4
216,217,335,541,25,0,,,146,4
216,217,335,541,25,0,,,133,4
216,217,335,541,25,0,,,143,0
216,217,335,541,25,0,,,130,0
216,217,335,541,25,0,,,168,0
216,217,335,541,25,0,,,129,0
216,217,335,541,25,0,,,127,0
216,217,335,541,25,0,,,167,0
216,217,335,541,25,0,,,165,0
216,217,335,541,25,0,,,126,0
216,217,335,541,25,0,,,132,0
216,217,335,541,25,0,,,163,0
216,217,335,541,25,0,,,119,0
216,217,335,541,25,0,,,131,0
216,217,335,541,25,0,,,128,0
216,217,335,541,25,0,,,118,0
216,217,336,542,25,0,,529,140,0
216,217,336,542,25,0,,529,121,4
216,217,336,542,25,0,,529,164,0
216,217,336,542,25,0,,529,166,0
216,217,336,542,25,0,,529,147,4
216,217,336,542,25,0,,529,146,4
216,217,336,542,25,0,,529,133,4
216,217,336,542,25,0,,529,143,0
216,217,336,542,25,0,,529,130,0
216,217,336,542,25,0,,529,168,0
216,217,336,542,25,0,,529,129,0
216,217,336,542,25,0,,529,127,0
216,217,336,542,25,0,,529,167,0
216,217,336,542,25,0,,529,165,0
216,217,336,542,25,0,,529,126,0
216,217,336,542,25,0,,529,132,0
216,217,336,542,25,0,,529,163,0
216,217,336,542,25,0,,529,119,0
216,217,336,542,25,0,,529,131,0
216,217,336,542,25,0,,529,128,0
216,217,336,542,25,0,,529,118,0
216,217,336,543,25,0,,530,140,0
216,217,336,543,25,0,,530,121,4
216,217,336,543,25,0,,530,164,0
216,217,336,543,25,0,,530,166,0
216,217,336,543,25,0,,530,147,4
216,217,336,543,25,0,,530,146,4
216,217,336,543,25,0,,530,133,4
216,217,336,543,25,0,,530,143,0
216,217,336,543,25,0,,530,130,0
216,217,336,543,25,0,,530,168,0
216,217,336,543,25,0,,530,129,0
216,217,336,543,25,0,,530,127,0
216,217,336,543,25,0,,530,167,0
216,217,336,543,25,0,,530,165,0
216,217,336,543,25,0,,530,126,0
216,217,336,543,25,0,,530,132,0
216,217,336,543,25,0,,530,163,0
216,217,336,543,25,0,,530,119,0
216,217,336,543,25,0,,530,131,0
216,217,336,543,25,0,,530,128,0
216,217,336,543,25,0,,530,118,0
216,217,336,544,25,0,,531,140,0
216,217,336,544,25,0,,531,121,4
216,217,336,544,25,0,,531,164,0
216,217,336,544,25,0,,531,166,0
216,217,336,544,25,0,,531,147,4
216,217,336,544,25,0,,531,146,4
216,217,336,544,25,0,,531,133,4
216,217,336,544,25,0,,531,143,0
216,217,336,544,25,0,,531,130,0
216,217,336,544,25,0,,531,168,0
216,217,336,544,25,0,,531,129,0
216,217,336,544,25,0,,531,127,0
216,217,336,544,25,0,,531,167,0
216,217,336,544,25,0,,531,165,0
216,217,336,544,25,0,,531,126,0
216,217,336,544,25,0,,531,132,0
216,217,336,544,25,0,,531,163,0
216,217,336,544,25,0,,531,119,0
216,217,336,544,25,0,,531,131,0
216,217,336,544,25,0,,531,128,0
216,217,336,544,25,0,,531,118,0
216,217,336,545,25,0,,532,140,0
216,217,336,545,25,0,,532,121,4
216,217,336,545,25,0,,532,164,0
216,217,336,545,25,0,,532,166,0
216,217,336,545,25,0,,532,147,4
216,217,336,545,25,0,,532,146,4
216,217,336,545,25,0,,532,133,4
216,217,336,545,25,0,,532,143,0
216,217,336,545,25,0,,532,130,0
216,217,336,545,25,0,,532,168,0
216,217,336,545,25,0,,532,129,0
216,217,336,545,25,0,,532,127,0
216,217,336,545,25,0,,532,167,0
216,217,336,545,25,0,,532,165,0
216,217,336,545,25,0,,532,126,0
216,217,336,545,25,0,,532,132,0
216,217,336,545,25,0,,532,163,0
216,217,336,545,25,0,,532,119,0
216,217,336,545,25,0,,532,131,0
216,217,336,545,25,0,,532,128,0
216,217,336,545,25,0,,532,118,0
216,217,336,546,25,0,,533,140,0
216,217,336,546,25,0,,533,121,4
216,217,336,546,25,0,,533,164,0
216,217,336,546,25,0,,533,166,0
216,217,336,546,25,0,,533,147,4
216,217,336,546,25,0,,533,146,4
216,217,336,546,25,0,,533,133,4
216,217,336,546,25,0,,533,143,0
216,217,336,546,25,0,,533,130,0
216,217,336,546,25,0,,533,168,0
216,217,336,546,25,0,,533,129,0
216,217,336,546,25,0,,533,127,0
216,217,336,546,25,0,,533,167,0
216,217,336,546,25,0,,533,165,0
216,217,336,546,25,0,,533,126,0
216,217,336,546,25,0,,533,132,0
216,217,336,546,25,0,,533,163,0
216,217,336,546,25,0,,533,119,0
216,217,336,546,25,0,,533,131,0
216,217,336,546,25,0,,533,128,0
216,217,336,546,25,0,,533,118,0
216,217,336,547,25,0,,534,140,0
216,217,336,547,25,0,,534,121,4
216,217,336,547,25,0,,534,164,0
216,217,336,547,25,0,,534,166,0
216,217,336,547,25,0,,534,147,4
216,217,336,547,25,0,,534,146,4
216,217,336,547,25,0,,534,133,4
216,217,336,547,25,0,,534,143,0
216,217,336,547,25,0,,534,130,0
216,217,336,547,25,0,,534,168,0
216,217,336,547,25,0,,534,129,0
216,217,336,547,25,0,,534,127,0
216,217,336,547,25,0,,534,167,0
216,217,336,547,25,0,,534,165,0
216,217,336,547,25,0,,534,126,0
216,217,336,547,25,0,,534,132,0
216,217,336,547,25,0,,534,163,0
216,217,336,547,25,0,,534,119,0
216,217,336,547,25,0,,534,131,0
216,217,336,547,25,0,,534,128,0
216,217,336,547,25,0,,534,118,0
216,217,336,548,25,0,,535,140,0
216,217,336,548,25,0,,535,121,4
216,217,336,548,25,0,,535,164,0
216,217,336,548,25,0,,535,166,0
216,217,336,548,25,0,,535,147,4
216,217,336,548,25,0,,535,146,4
216,217,336,548,25,0,,535,133,4
216,217,336,548,25,0,,535,143,0
216,217,336,548,25,0,,535,130,0
216,217,336,548,25,0,,535,168,0
216,217,336,548,25,0,,535,129,0
216,217,336,548,25,0,,535,127,0
216,217,336,548,25,0,,535,167,0
216,217,336,548,25,0,,535,165,0
216,217,336,548,25,0,,535,126,0
216,217,336,548,25,0,,535,132,0
216,217,336,548,25,0,,535,163,0
216,217,336,548,25,0,,535,119,0
216,217,336,548,25,0,,535,131,0
216,217,336,548,25,0,,535,128,0
216,217,336,548,25,0,,535,118,0
216,217,336,549,25,0,,536,140,0
216,217,336,549,25,0,,536,121,4
216,217,336,549,25,0,,536,164,0
216,217,336,549,25,0,,536,166,0
216,217,336,549,25,0,,536,147,4
216,217,336,549,25,0,,536,146,4
216,217,336,549,25,0,,536,133,4
216,217,336,549,25,0,,536,143,0
216,217,336,549,25,0,,536,130,0
216,217,336,549,25,0,,536,168,0
216,217,336,549,25,0,,536,129,0
216,217,336,549,25,0,,536,127,0
216,217,336,549,25,0,,536,167,0
216,217,336,549,25,0,,536,165,0
216,217,336,549,25,0,,536,126,0
216,217,336,549,25,0,,536,132,0
216,217,336,549,25,0,,536,163,0
216,217,336,549,25,0,,536,119,0
216,217,336,549,25,0,,536,131,0
216,217,336,549,25,0,,536,128,0
216,217,336,549,25,0,,536,118,0
216,217,336,550,25,0,,537,140,0
216,217,336,550,25,0,,537,121,4
216,217,336,550,25,0,,537,164,0
216,217,336,550,25,0,,537,166,0
216,217,336,550,25,0,,537,147,4
216,217,336,550,25,0,,537,146,4
216,217,336,550,25,0,,537,133,4
216,217,336,550,25,0,,537,143,0
216,217,336,550,25,0,,537,130,0
216,217,336,550,25,0,,537,168,0
216,217,336,550,25,0,,537,129,0
216,217,336,550,25,0,,537,127,0
216,217,336,550,25,0,,537,167,0
216,217,336,550,25,0,,537,165,0
216,217,336,550,25,0,,537,126,0
216,217,336,550,25,0,,537,132,0
216,217,336,550,25,0,,537,163,0
216,217,336,550,25,0,,537,119,0
216,217,336,550,25,0,,537,131,0
216,217,336,550,25,0,,537,128,0
216,217,336,550,25,0,,537,118,0
216,217,336,551,25,0,,538,140,0
216,217,336,551,25,0,,538,121,4
216,217,336,551,25,0,,538,164,0
216,217,336,551,25,0,,538,166,0
216,217,336,551,25,0,,538,147,4
216,217,336,551,25,0,,538,146,4
216,217,336,551,25,0,,538,133,4
216,217,336,551,25,0,,538,143,0
216,217,336,551,25,0,,538,130,0
216,217,336,551,25,0,,538,168,0
216,217,336,551,25,0,,538,129,0
216,217,336,551,25,0,,538,127,0
216,217,336,551,25,0,,538,167,0
216,217,336,551,25,0,,538,165,0
216,217,336,551,25,0,,538,126,0
216,217,336,551,25,0,,538,132,0
216,217,336,551,25,0,,538,163,0
216,217,336,551,25,0,,538,119,0
216,217,336,551,25,0,,538,131,0
216,217,336,551,25,0,,538,128,0
216,217,336,551,25,0,,538,118,0
216,217,336,552,25,0,,539,140,0
216,217,336,552,25,0,,539,121,4
216,217,336,552,25,0,,539,164,0
216,217,336,552,25,0,,539,166,0
216,217,336,552,25,0,,539,147,4
216,217,336,552,25,0,,539,146,4
216,217,336,552,25,0,,539,133,4
216,217,336,552,25,0,,539,143,0
216,217,336,552,25,0,,539,130,0
216,217,336,552,25,0,,539,168,0
216,217,336,552,25,0,,539,129,0
216,217,336,552,25,0,,539,127,0
216,217,336,552,25,0,,539,167,0
216,217,336,552,25,0,,539,165,0
216,217,336,552,25,0,,539,126,0
216,217,336,552,25,0,,539,132,0
216,217,336,552,25,0,,539,163,0
216,217,336,552,25,0,,539,119,0
216,217,336,552,25,0,,539,131,0
216,217,336,552,25,0,,539,128,0
216,217,336,552,25,0,,539,118,0
216,217,336,553,25,0,,540,140,0
216,217,336,553,25,0,,540,121,4
216,217,336,553,25,0,,540,164,0
216,217,336,553,25,0,,540,166,0
216,217,336,553,25,0,,540,147,4
216,217,336,553,25,0,,540,146,4
216,217,336,553,25,0,,540,133,4
216,217,336,553,25,0,,540,143,0
216,217,336,553,25,0,,540,130,0
216,217,336,553,25,0,,540,168,0
216,217,336,553,25,0,,540,129,0
216,217,336,553,25,0,,540,127,0
216,217,336,553,25,0,,540,167,0
216,217,336,553,25,0,,540,165,0
216,217,336,553,25,0,,540,126,0
216,217,336,553,25,0,,540,132,0
216,217,336,553,25,0,,540,163,0
216,217,336,553,25,0,,540,119,0
216,217,336,553,25,0,,540,131,0
216,217,336,553,25,0,,540,128,0
216,217,336,553,25,0,,540,118,0
216,217,336,554,25,0,,541,140,0
216,217,336,554,25,0,,541,121,4
216,217,336,554,25,0,,541,164,0
216,217,336,554,25,0,,541,166,0
216,217,336,554,25,0,,541,147,4
216,217,336,554,25,0,,541,146,4
216,217,336,554,25,0,,541,133,4
216,217,336,554,25,0,,541,143,0
216,217,336,554,25,0,,541,130,0
216,217,336,554,25,0,,541,168,0
216,217,336,554,25,0,,541,129,0
216,217,336,554,25,0,,541,127,0
216,217,336,554,25,0,,541,167,0
216,217,336,554,25,0,,541,165,0
216,217,336,554,25,0,,541,126,0
216,217,336,554,25,0,,541,132,0
216,217,336,554,25,0,,541,163,0
216,217,336,554,25,0,,541,119,0
216,217,336,554,25,0,,541,131,0
216,217,336,554,25,0,,541,128,0
216,217,336,554,25,0,,541,118,0
216,217,337,555,25,0,,542,140,0
216,217,337,555,25,0,,542,121,4
216,217,337,555,25,0,,542,164,0
216,217,337,555,25,0,,542,166,0
216,217,337,555,25,0,,542,147,4
216,217,337,555,25,0,,542,146,4
216,217,337,555,25,0,,542,133,4
216,217,337,555,25,0,,542,143,0
216,217,337,555,25,0,,542,130,0
216,217,337,555,25,0,,542,168,0
216,217,337,555,25,0,,542,129,0
216,217,337,555,25,0,,542,127,0
216,217,337,555,25,0,,542,167,0
216,217,337,555,25,0,,542,165,0
216,217,337,555,25,0,,542,126,0
216,217,337,555,25,0,,542,132,0
216,217,337,555,25,0,,542,163,0
216,217,337,555,25,0,,542,119,0
216,217,337,555,25,0,,542,131,0
216,217,337,555,25,0,,542,128,0
216,217,337,555,25,0,,542,118,0
216,217,337,556,25,0,,543,140,0
216,217,337,556,25,0,,543,121,4
216,217,337,556,25,0,,543,164,0
216,217,337,556,25,0,,543,166,0
216,217,337,556,25,0,,543,147,4
216,217,337,556,25,0,,543,146,4
216,217,337,556,25,0,,543,133,4
216,217,337,556,25,0,,543,143,0
216,217,337,556,25,0,,543,130,0
216,217,337,556,25,0,,543,168,0
216,217,337,556,25,0,,543,129,0
216,217,337,556,25,0,,543,127,0
216,217,337,556,25,0,,543,167,0
216,217,337,556,25,0,,543,165,0
216,217,337,556,25,0,,543,126,0
216,217,337,556,25,0,,543,132,0
216,217,337,556,25,0,,543,163,0
216,217,337,556,25,0,,543,119,0
216,217,337,556,25,0,,543,131,0
216,217,337,556,25,0,,543,128,0
216,217,337,556,25,0,,543,118,0
216,217,337,557,25,0,,544,140,0
216,217,337,557,25,0,,544,121,4
216,217,337,557,25,0,,544,164,0
216,217,337,557,25,0,,544,166,0
216,217,337,557,25,0,,544,147,4
216,217,337,557,25,0,,544,146,4
216,217,337,557,25,0,,544,133,4
216,217,337,557,25,0,,544,143,0
216,217,337,557,25,0,,544,130,0
216,217,337,557,25,0,,544,168,0
216,217,337,557,25,0,,544,129,0
216,217,337,557,25,0,,544,127,0
216,217,337,557,25,0,,544,167,0
216,217,337,557,25,0,,544,165,0
216,217,337,557,25,0,,544,126,0
216,217,337,557,25,0,,544,132,0
216,217,337,557,25,0,,544,163,0
216,217,337,557,25,0,,544,119,0
216,217,337,557,25,0,,544,131,0
216,217,337,557,25,0,,544,128,0
216,217,337,557,25,0,,544,118,0
216,217,337,558,25,0,,545,140,0
216,217,337,558,25,0,,545,121,4
216,217,337,558,25,0,,545,164,0
216,217,337,558,25,0,,545,166,0
216,217,337,558,25,0,,545,147,4
216,217,337,558,25,0,,545,146,4
216,217,337,558,25,0,,545,133,4
216,217,337,558,25,0,,545,143,0
216,217,337,558,25,0,,545,130,0
216,217,337,558,25,0,,545,168,0
216,217,337,558,25,0,,545,129,0
216,217,337,558,25,0,,545,127,0
216,217,337,558,25,0,,545,167,0
216,217,337,558,25,0,,545,165,0
216,217,337,558,25,0,,545,126,0
216,217,337,558,25,0,,545,132,0
216,217,337,558,25,0,,545,163,0
216,217,337,558,25,0,,545,119,0
216,217,337,558,25,0,,545,131,0
216,217,337,558,25,0,,545,128,0
216,217,337,558,25,0,,545,118,0
216,217,337,559,25,0,,546,140,0
216,217,337,559,25,0,,546,121,4
216,217,337,559,25,0,,546,164,0
216,217,337,559,25,0,,546,166,0
216,217,337,559,25,0,,546,147,4
216,217,337,559,25,0,,546,146,4
216,217,337,559,25,0,,546,133,4
216,217,337,559,25,0,,546,143,0
216,217,337,559,25,0,,546,130,0
216,217,337,559,25,0,,546,168,0
216,217,337,559,25,0,,546,129,0
216,217,337,559,25,0,,546,127,0
216,217,337,559,25,0,,546,167,0
216,217,337,559,25,0,,546,165,0
216,217,337,559,25,0,,546,126,0
216,217,337,559,25,0,,546,132,0
216,217,337,559,25,0,,546,163,0
216,217,337,559,25,0,,546,119,0
216,217,337,559,25,0,,546,131,0
216,217,337,559,25,0,,546,128,0
216,217,337,559,25,0,,546,118,0
216,217,337,560,25,0,,547,140,0
216,217,337,560,25,0,,547,121,4
216,217,337,560,25,0,,547,164,0
216,217,337,560,25,0,,547,166,0
216,217,337,560,25,0,,547,147,4
216,217,337,560,25,0,,547,146,4
216,217,337,560,25,0,,547,133,4
216,217,337,560,25,0,,547,143,0
216,217,337,560,25,0,,547,130,0
216,217,337,560,25,0,,547,168,0
216,217,337,560,25,0,,547,129,0
216,217,337,560,25,0,,547,127,0
216,217,337,560,25,0,,547,167,0
216,217,337,560,25,0,,547,165,0
216,217,337,560,25,0,,547,126,0
216,217,337,560,25,0,,547,132,0
216,217,337,560,25,0,,547,163,0
216,217,337,560,25,0,,547,119,0
216,217,337,560,25,0,,547,131,0
216,217,337,560,25,0,,547,128,0
216,217,337,560,25,0,,547,118,0
216,217,337,561,25,0,,548,140,0
216,217,337,561,25,0,,548,121,4
216,217,337,561,25,0,,548,164,0
216,217,337,561,25,0,,548,166,0
216,217,337,561,25,0,,548,147,4
216,217,337,561,25,0,,548,146,4
216,217,337,561,25,0,,548,133,4
216,217,337,561,25,0,,548,143,0
216,217,337,561,25,0,,548,130,0
216,217,337,561,25,0,,548,168,0
216,217,337,561,25,0,,548,129,0
216,217,337,561,25,0,,548,127,0
216,217,337,561,25,0,,548,167,0
216,217,337,561,25,0,,548,165,0
216,217,337,561,25,0,,548,126,0
216,217,337,561,25,0,,548,132,0
216,217,337,561,25,0,,548,163,0
216,217,337,561,25,0,,548,119,0
216,217,337,561,25,0,,548,131,0
216,217,337,561,25,0,,548,128,0
216,217,337,561,25,0,,548,118,0
216,217,337,562,25,0,,549,140,0
216,217,337,562,25,0,,549,121,4
216,217,337,562,25,0,,549,164,0
216,217,337,562,25,0,,549,166,0
216,217,337,562,25,0,,549,147,4
216,217,337,562,25,0,,549,146,4
216,217,337,562,25,0,,549,133,4
216,217,337,562,25,0,,549,143,0
216,217,337,562,25,0,,549,130,0
216,217,337,562,25,0,,549,168,0
216,217,337,562,25,0,,549,129,0
216,217,337,562,25,0,,549,127,0
216,217,337,562,25,0,,549,167,0
216,217,337,562,25,0,,549,165,0
216,217,337,562,25,0,,549,126,0
216,217,337,562,25,0,,549,132,0
216,217,337,562,25,0,,549,163,0
216,217,337,562,25,0,,549,119,0
216,217,337,562,25,0,,549,131,0
216,217,337,562,25,0,,549,128,0
216,217,337,562,25,0,,549,118,0
216,217,337,563,25,0,,550,140,0
216,217,337,563,25,0,,550,121,4
216,217,337,563,25,0,,550,164,0
216,217,337,563,25,0,,550,166,0
216,217,337,563,25,0,,550,147,4
216,217,337,563,25,0,,550,146,4
216,217,337,563,25,0,,550,133,4
216,217,337,563,25,0,,550,143,0
216,217,337,563,25,0,,550,130,0
216,217,337,563,25,0,,550,168,0
216,217,337,563,25,0,,550,129,0
216,217,337,563,25,0,,550,127,0
216,217,337,563,25,0,,550,167,0
216,217,337,563,25,0,,550,165,0
216,217,337,563,25,0,,550,126,0
216,217,337,563,25,0,,550,132,0
216,217,337,563,25,0,,550,163,0
216,217,337,563,25,0,,550,119,0
216,217,337,563,25,0,,550,131,0
216,217,337,563,25,0,,550,128,0
216,217,337,563,25,0,,550,118,0
216,217,337,564,25,0,,551,140,0
216,217,337,564,25,0,,551,121,4
216,217,337,564,25,0,,551,164,0
216,217,337,564,25,0,,551,166,0
216,217,337,564,25,0,,551,147,4
216,217,337,564,25,0,,551,146,4
216,217,337,564,25,0,,551,133,4
216,217,337,564,25,0,,551,143,0
216,217,337,564,25,0,,551,130,0
216,217,337,564,25,0,,551,168,0
216,217,337,564,25,0,,551,129,0
216,217,337,564,25,0,,551,127,0
216,217,337,564,25,0,,551,167,0
216,217,337,564,25,0,,551,165,0
216,217,337,564,25,0,,551,126,0
216,217,337,564,25,0,,551,132,0
216,217,337,564,25,0,,551,163,0
216,217,337,564,25,0,,551,119,0
216,217,337,564,25,0,,551,131,0
216,217,337,564,25,0,,551,128,0
216,217,337,564,25,0,,551,118,0
216,217,337,565,25,0,,552,140,0
216,217,337,565,25,0,,552,121,4
216,217,337,565,25,0,,552,164,0
216,217,337,565,25,0,,552,166,0
216,217,337,565,25,0,,552,147,4
216,217,337,565,25,0,,552,146,4
216,217,337,565,25,0,,552,133,4
216,217,337,565,25,0,,552,143,0
216,217,337,565,25,0,,552,130,0
216,217,337,565,25,0,,552,168,0
216,217,337,565,25,0,,552,129,0
216,217,337,565,25,0,,552,127,0
216,217,337,565,25,0,,552,167,0
216,217,337,565,25,0,,552,165,0
216,217,337,565,25,0,,552,126,0
216,217,337,565,25,0,,552,132,0
216,217,337,565,25,0,,552,163,0
216,217,337,565,25,0,,552,119,0
216,217,337,565,25,0,,552,131,0
216,217,337,565,25,0,,552,128,0
216,217,337,565,25,0,,552,118,0
216,217,337,566,25,0,,553,140,0
216,217,337,566,25,0,,553,121,4
216,217,337,566,25,0,,553,164,0
216,217,337,566,25,0,,553,166,0
216,217,337,566,25,0,,553,147,4
216,217,337,566,25,0,,553,146,4
216,217,337,566,25,0,,553,133,4
216,217,337,566,25,0,,553,143,0
216,217,337,566,25,0,,553,130,0
216,217,337,566,25,0,,553,168,0
216,217,337,566,25,0,,553,129,0
216,217,337,566,25,0,,553,127,0
216,217,337,566,25,0,,553,167,0
216,217,337,566,25,0,,553,165,0
216,217,337,566,25,0,,553,126,0
216,217,337,566,25,0,,553,132,0
216,217,337,566,25,0,,553,163,0
216,217,337,566,25,0,,553,119,0
216,217,337,566,25,0,,553,131,0
216,217,337,566,25,0,,553,128,0
216,217,337,566,25,0,,553,118,0
216,217,337,567,25,0,,554,140,0
